time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-11 11:11:10.107	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.107	-1.404	-0.427	-0.244	-85.83	-2.63	132.19	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.107	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.107	-0.916	-0.427	-0.244	-85.83	-2.63	132.18	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.137	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.107	-0.488	-0.427	-0.183	-85.81	-2.63	132.17	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.138	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.108	-0.061	-0.427	-0.183	-85.80	-2.63	132.16	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.167	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.023	0.109	0.183	-0.427	-0.183	-85.78	-2.63	132.15	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.167	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.022	0.109	0.366	-0.427	-0.183	-85.74	-2.63	132.15	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.237	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.109	0.488	-0.427	-0.183	-85.72	-2.63	132.14	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.237	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.023	0.109	0.732	-0.427	-0.122	-85.68	-2.63	132.13	6.664	18.032	-8.624	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.257	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.022	0.109	0.854	-0.427	-0.183	-85.64	-2.63	132.13	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.257	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.023	0.108	1.099	-0.488	-0.122	-85.60	-2.63	132.12	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.287	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.109	1.221	-0.427	-0.122	-85.56	-2.63	132.12	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.287	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.022	0.109	1.404	-0.488	-0.122	-85.51	-2.62	132.12	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.347	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.023	0.109	1.465	-0.427	-0.122	-85.47	-2.62	132.11	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.347	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.021	0.110	1.404	-0.427	-0.122	-85.42	-2.62	132.11	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.376	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.023	0.110	1.343	-0.488	-0.122	-85.37	-2.61	132.11	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.376	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.110	1.038	-0.427	-0.122	-85.34	-2.61	132.11	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.409	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.021	0.112	0.977	-0.488	-0.122	-85.30	-2.61	132.12	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.409	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.024	0.110	0.732	-0.488	-0.122	-85.26	-2.61	132.13	6.664	18.424	-8.428	0.31085	-0.26025	-0.62906	0.66318	25.5	13111	100
2025-5-11 11:11:10.468	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.021	0.110	0.427	-0.427	-0.183	-85.24	-2.61	132.13	6.664	18.424	-8.428	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.468	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.021	0.111	0.366	-0.427	-0.183	-85.22	-2.61	132.14	6.664	18.424	-8.428	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.498	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.024	0.111	0.183	-0.427	-0.183	-85.20	-2.61	132.15	6.664	18.424	-8.428	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.498	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.021	0.112	-0.061	-0.427	-0.183	-85.18	-2.61	132.15	6.664	18.424	-8.428	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.536	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.022	0.112	-0.305	-0.427	-0.244	-85.17	-2.61	132.16	6.664	18.424	-8.428	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.536	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.025	0.112	-0.793	-0.427	-0.183	-85.17	-2.61	132.17	6.664	18.424	-8.428	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.587	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.020	0.113	-1.160	-0.427	0.000	-85.18	-2.61	132.18	6.664	18.424	-8.428	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.587	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.023	0.111	-1.465	-0.427	0.000	-85.19	-2.60	132.18	6.664	18.424	-8.428	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.617	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.023	0.111	-1.892	-0.427	0.000	-85.21	-2.60	132.19	6.664	18.424	-8.428	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.617	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.021	0.112	-2.075	-0.427	-0.305	-85.24	-2.60	132.19	6.566	18.130	-8.624	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.647	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.024	0.111	-2.258	-0.427	-0.244	-85.26	-2.60	132.20	6.566	18.130	-8.624	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
2025-5-11 11:11:10.647	WTBenchPress#5(CEA7A127C8E8)	0.039	-1.021	0.111	-2.441	-0.427	-0.305	-85.30	-2.61	132.20	6.566	18.130	-8.624	0.31250	-0.25916	-0.62546	0.66623	25.5	13111	100
